"park_name","unit_code","park_type","region","traffic_counter","year","month","traffic_count","park_name_total","unit_code_total","park_type_total","region_type","traffic_count_total_label","year_total","traffic_count_total","state"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2001,8,13400,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2001,123402,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2001,9,11672,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2001,123402,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2001,10,10860,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2001,123402,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2001,11,10500,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2001,123402,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2001,12,6623,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2001,123402,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,1,6981,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,2,7771,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,3,7622,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,4,10975,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,5,11672,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,6,5454,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,7,7135,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,8,6624,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,9,6520,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,10,6110,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,11,11050,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,12,6781,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2002,94695,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,1,6670,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,2,7462,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,3,7416,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,4,5850,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,5,6181,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,6,5136,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,7,7286,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,8,6516,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,9,6791,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,10,6422,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,11,6420,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,12,4688,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2003,76838,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,1,4440,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,2,5220,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,3,6100,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,4,5920,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,5,5932,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,6,5944,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,7,5071,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,8,5270,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,9,5150,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,10,4985,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,11,4817,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,12,4650,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2004,63499,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,1,4210,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,2,5015,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,3,5235,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,4,4800,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,5,5011,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,6,3637,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,7,6213,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,8,5956,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,9,5238,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,10,5503,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,11,5056,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,12,4459,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2005,60333,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,1,4732,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,62835,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,2,3898,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,62835,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,3,4693,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,62835,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,4,5142,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,62835,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,5,5318,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,62835,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,6,5637,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,62835,"VA"
"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,7,6345,"Saratoga NHP","SARA","National Historical Park","Northeast","TRAFFIC COUNT AT ROUTE 4 COUNTER",2006,62835,"VA"
